1227,Aerolineas Ejecutivas Tarascas
1228,Aero-Service
1229,Aerosur
1230,Aeronorte
1231,Artis
1232,Arhabaev Tourism Airlines
1233,Air Turquoise
1234,Aerotucan
1235,Air Anastasia
1236,Air Rum
1237,ACT Havayollari
1238,Air VIP
1239,Aircompany Veteran
1240,Alliance Express Rwanda
1241,Arrow Ecuador Arrowec
1242,Aerogroup 98 Limited
1243,Aeroxtra
1244,Express Air Charter
1245,Air Whitsunday
1246,Aero Zambia
1247,Aero Zano
1248,Anoka Air Charter
1249,Aerosaab
1250,Associated Aviation
1251,American Jet International
1252,Air Santo Domingo
1253,Aero Sudpacifico
1254,Aero Servicios Ejecutivas Del Pacifico
1255,Aero California
1256,A-Safar Air Services
1257,Aerosegovia
1258,Airshare Holdings
1259,Aerosiyusa
1260,Aero Silza
1261,Air San Juan
1262,Aero-North Aviation Services
1263,Aero Sami
1264,Avient Aviation
1265,Aerolineas Sol
1266,Air Soleil
1267,Aero Soga
1268,Airspeed Aviation
1269,Air Service
1270,Aeroservicios Ejecutivos Del Pacifico
1271,Asian Aerospace Service
1272,Airworld
1273,Alsaqer Aviation
1274,Air Safaris and Services
1275,Aero Servicio Corporativo
1276,Air Sultan
1277,Aero 1 Pro-Jet
1278,Airquarius Air Charter
1279,Aeropac
1280,Air St. Thomas
1281,Aerolineas Del Sureste
1282,Aerial Surveys (1980) Limited
1283,Air Slovakia
1284,Adler Aviation
1285,Aircompany Yakutia
1286,Aerosud Aviation
1287,Aeroservicios de La Costa
1288,Aeromar
1289,Aerotrebol
1290,Aero Taxi de Los Cabos
1291,Air Turks and Caicos
1292,Aerotranscolombina de Carga
1293,Air Cargo Express
1294,Atlas Helicopters
1295,Air Today
1296,Aero Servicios Azteca
1297,Arkefly
1298,Antair
1299,Atlantique Air Assistance
1300,Aero Taxi Autlan
1301,Aero Util
1302,Aero Toluca Internactional
1303,Aero Taxi del Centro de Mexico
1304,Aerotropical
1305,Air Tomisko
1306,Airlines PNG
1307,Aero Tanala
1308,Aero Tropical
1309,Air Cal
1310,Air Horizon
1311,Aero Taxi del Potosi
1312,Aeroturquesa
1313,Airmark Aviation
1314,AirTran Airways
1315,Air Transat
1316,airtransse
1317,Aerolineas Turisticas del Caribe
1318,Avcenter
1319,Air Tungaru
1320,Avialeasing Aviation Company
1321,Aerotaxis del Noroeste
1322,Aerotaxis Alfe
1323,Aereotaxis
1324,Tyrolean Airways
1325,Aero Tomza
1326,Air Zambezi
1327,Afra Airlines
1328,Aerostar Airlines
1329,Air Division of the Eastern Kazakhstan Region
1330,Aero-Charter Ukraine
1331,Air LA
1332,Air Ukraine
1333,Air Umbria
1334,Atuneros Unidos de California
1335,Aeroclub Flaps
1336,Aerolineas Galapagos (Aerogal)
1337,Air Castle Corporation / Global Airways
1338,Alrosa Mirny Air Enterprise
1339,Bearing Supplies Limited
1340,Balkan Agro Aviation
1341,Bahrain Air BSC (Closed)
1342,BAC Leasing Limited
1343,BAE Systems
1344,Belgian Air Force
1345,Baker Aviation
1346,Blackhawk Airways
1347,Britannia Airways
1348,Business Air Services
1349,British Antarctic Survey
1350,Bradly Air (Charter) Services
1351,Bissau Airlines
1352,Bay Aviation Ltd
1353,British Airways
1354,Best Aero Handling Ltd
1355,Bayon Airlines
1356,Bannert Air
1357,Biman Bangladesh Airlines
1358,Bluebird Cargo
1359,Beibars CJSC
1360,Bravo Airlines
1361,Blue Bird Aviation
1362,BACH Flugbetriebsges
1363,Blue Islands
1364,British Caribbean Airways
1365,British Charter
1366,BCT Aviation
1367,Business Aviation Center
1368,Blue Dart Aviation
1369,B&H Airlines
1370,Bissau Discovery Flying Club
1371,Belgian Army
1372,Badr Airlines
1373,Best Aviation Ltd
1374,Belgorod Aviation Enterprise
1375,Bar Harbor Airlines
1376,Balear Express
1377,Bel Air Helicopters
1378,Berkut Air
1379,BETA - Brazilian Express Transportes Aereos
1380,Basler Flight Service
1381,Bear Flight
1382,Buffalo Airways
1383,Bombardier
1384,Burkina Airlines
1385,Business Flight Sweden
1386,Bahrain Defence Force
1387,BH Air
1388,British Gulf International
1389,British Gulf International-Fez
1390,Benin Golf Air
1391,Bugulma Air Enterprise
1392,Budget Air Bangladesh
1393,Bergen Air Transport
1394,Buddha Air
1395,Balkh Airlines
1396,Bristow Helicopters
1397,Bristow Helicopters Nigeria
1398,Bhoja Airlines
1399,Belair Airlines
1400,Bighorn Airways
1401,Bahamasair
1402,Bright Air
1403,Bringer Air Cargo Taxi Aereo
1404,Balkan Bulgarian Airlines
1405,BA Connect
1406,Bosphorus European Airways
1407,Binair
1408,Big Island Air
1409,British International Helicopters
1410,Billund Air Center
1411,Boise Interagency Fire Center
1412,Bird Leasing
1413,Bizjet Ltd
1414,Baja Air
1415,Baltic Jet Aircompany
1416,Business Jet Solutions
1417,Bankair
1418,BF-Lento OY
1419,Barken International
1420,Bangkok Airways
1421,Bukovyna
1422,Blue Bird Aviation
1423,Bellesavia
1424,Blue Line
1425,Blue1
1426,Belgavia
1427,Blue Horizon Travel Club
1428,Blue Jet
1429,Baltic Airlines
1430,Blue Airways
1431,Bali International Air Service
1432,Bearskin Lake Air Service
1433,Baltic Aviation
1434,Bellview Airlines
1435,bmi
1436,British Medical Charter
1437,Briggs Marine Environmental Services
1438,Bristow Masayu Helicopters
1439,bmibaby
1440,Bemidji Airlines
1441,Bismillah Airlines
1442,Bowman Aviation
1443,British Midland Regional
1444,BMW
1445,Banco de Mexico
1446,Bond Offshore Helicopters
1447,Benina Air
1448,BN Group Limited
1449,Blue Nile Ethiopia Trading
1450,Bonair Aviation
1451,Bancstar - Valley National Corporation
1452,Bentiu Air Transport
1453,Benane Aviation Corporation
1454,British North West Airlines
1455,Boniair
1456,Bond Air Services
1457,Boeing
1458,Bordaire
1459,Bookajet Limited
1460,Bouraq Indonesia Airlines
1461,Blue Panorama Airlines
1462,Berkhut ZK
1463,Bundepolizei-Fliegertruppe
1464,Budapest Aircraft Services/Manx2
1465,Bonus Aviation
1466,British Petroleum Exploration
1467,BRA-Transportes Aereos
1468,Brock Air Services
1469,Breeze Ltd
1470,Bering Air
1471,Briansk State Air Enterprise
1472,Branson Airlines
1473,BASE Regional Airlines
1474,Brazilian Air Force
1475,British Regional Airlines
1476,Belavia Belarusian Airlines
1477,Bravo Air Congo
1478,Bright Aviation Services
1479,Braniff International Airways
1480,Buffalo Express Airlines
1481,Burundayavia
1482,Bistair - Fez
1483,Blue Star Airlines
1484,Brasair Transportes Aereos
1485,Blue Swann Aviation
1486,Blue Sky Aviation
1487,Bissau Aero Transporte
1488,Best Air
1489,Blue Sky Airways
1490,Big Sky Airlines
1491,BAL Bashkirian Airlines
1492,Baltijas Helicopters
1493,Baltyka
1494,Baltia Air Lines
1495,Botir-Avia
1496,Business Express
1497,BT-Slavuta
1498,Metro Batavia
1499,Bulgarian Air Charter
1500,Blue Airlines
1501,Buryat Airlines Aircompany
1502,Buzz Stansted
1503,Buffalo Airways
1504,Bulgarian Aeronautical Centre
1505,Baron Aviation Services
1506,Berjaya Air
1507,Bellview Airlines
1508,Blue Wings
1509,Blue Wing Airlines
1510,BWA (2002) Ltd
1511,Bahrain Executive Air Services
1512,Bar XH Air
1513,Brussels International Airlines
1514,BAX Global
1515,Redding Aero Enterprises
1516,Berry Aviation
1517,Bylina Joint-Stock Company
1518,Berytos Airlines
1519,Bayu Indonesia Air
1520,Bizair Fluggesellschaft
1521,Brit Air
1522,Butane Buzzard Aviation Corporation
1523,Business Flight Salzburg
1524,BKS Air (Rivaflecha)
1525,Bristol Flying Centre
1526,Barnes Olsen Aeroleasing
1527,Baltimore Air Transport
1528,Boston-Maine Airways
1529,Brussels Airlines
1530,Baltimore Airways
1531,Bond Aviation
1532,Brazilian Army Aviation
1533,Business Express Delivery
1534,Bel Limited
1535,Bangkok Aviation Center
1536,Benair
1537,Binter Canarias
1538,Bonyad Airlines
1539,Burundaiavia
1540,Blue Air
1541,British Mediterranean Airways
1542,Belle Air
1543,Blom Geomatics
1544,Benin Littoral Airways
1545,Bombardier Business Jet Solutions
1546,Bulgaria Air
1547,Brazilian Navy Aviation
1548,Barents AirLink
1549,Belgian Navy
1550,Bakoji Airlines Services
1551,Benders Air
1552,Balmoral Central Contracts
1553,BGB Air
1554,Butte Aviation
1555,Bond Air Services
1556,Business Airfreight
1557,BAC Express Airlines
1558,Boscombe Down DERA (Formation)
1559,Business Jet Sweden
1560,British Airways Shuttle
1561,British Sky Broadcasting
1562,Bell Helicopter Textron
1563,Buzzaway Limited
1564,Biz Jet Charter
1565,Blue Chip Jet
1566,BAE Systems
1567,BAE Systems
1568,Baseops International
1569,Bureau Veritas
1570,British Airways
1571,Boskovic Air Charters Limited
1572,C Air Jet Airlines
1573,C N Air
1574,C and M Aviation
1575,C&M Airways
1576,C.S.P.
1577,CABI
1578,CAI
1579,CAL Cargo Air Lines
1580,CAM Air Management
1581,CATA L
1582,CCF Manager Airline
1583,CEDTA (Compania Ecuatoriana De Transportes Aereos)
1584,CHC Denmark
1585,CHC Helicopters
1586,CHC Airways
1587,CHC Helikopter Service
1588,CI-Tours
1589,CKC Services
1590,CM Stair
1591,CNET
1592,COAPA AIR
1593,COMAV
1594,CRI Helicopters Mexico
1595,CSA Air
1596,CSE Aviation
1597,CTK Network Aviation
1598,Cabair College of Air Training
1599,Cabo Verde Express
1600,Caernarfon Airworld
1601,Cairo Air Transport Company
1602,Cal Gulf Aviation
1603,Cal-West Aviation
1604,California Air Shuttle
1605,Calima Aviacion
1606,Calm Air
1607,Camai Air
1608,Cambodia Airlines
1609,Cameroon Airlines
1610,Campania Helicopteros De Transporte
1611,CanJet
1612,Canada Jet Charters
1613,Canadian Airlines
1614,Canadian Coast Guard
1615,Canadian Eagle Aviation
1616,Canadian Forces
1617,Canadian Global Air Ambulance
1618,Canadian Helicopters
1619,Canadian Interagency Forest Fire Centre
1620,Canadian National Telecommunications
1621,Canadian North
1622,Canadian Regional Airlines
1623,Canadian Warplane Heritage Museum
1624,Canadian Western Airlines
1625,Canair
1626,Cancun Air
1627,Cape Air
1628,Cape Air Transport
1629,Cape Central Airways
1630,Cape Smythe Air
1631,Capital Air Service
1632,Capital Airlines
1633,Capital Airlines Limited
1634,Capital Cargo International Airlines
1635,Capital City Air Carriers
1636,Capital Trading Aviation
1637,Capitol Air Express
1638,Capitol Wings Airline
1639,Caravan Air
1640,Cardiff Wales Flying Club
1641,Cardinal/Air Virginia
1642,Cardolaar
1643,Cards Air Services
1644,Care Flight
1645,Carga Aerea Dominicana
1646,Carga Express Internacional
1647,Cargo 360
1648,Cargo Express
1649,Cargo Ivoire
1650,Cargo Link (Caribbean)
1651,Cargo Three
1652,Cargoitalia
1653,Cargojet Airways
1654,Cargolux
1655,Cargoman
1656,Carib Aviation
1657,Carib Express
1658,Caribair
1659,Caribbean Air Cargo
1660,Caribbean Air Transport
1661,Caribbean Airlines
1662,Caribbean Airways
1663,Caribbean Express
1664,Caribbean Star Airlines
1665,Caribintair
1666,Carill Aviation
1667,Carpatair
1668,Carranza
1669,Carroll Air Service
1670,Casement Aviation
1671,Casino Airline
1672,Casper Air Service
1673,Caspian Airlines
1674,Castle Aviation
1675,Cat Aviation
1676,Catalina Flying Boats
1677,Catex
1678,Cathay Pacific
1679,Caverton Helicopters
1680,Cayman Airways
1681,Cebu Pacific
1682,Cecil Aviation
1683,Cega Aviation
1684,Celtic Airways
1685,Celtic West
1686,Centavia
1687,Cente D'Essais En Vol
1688,Centennial Airlines
1689,Centennial Flight Centre
1690,Center Vol
1691,Center-South
1692,Centrafrican Airlines
1693,Central Air Express
1694,Central Airlines
1695,Central Airways
1696,Central American Airlines
1697,Central Aviation
1698,Central Connect Airlines
1699,Central De Discos De Reynosa
1700,Central European Airlines
1701,Central Flying Service
1702,Central Mongolia Airways
1703,Central Mountain Air
1704,Central Queensland Aviation College
1705,Central Skyport
1706,Centralwings
1707,Centre Airlines
1708,Centre of Applied Geodynamica
1709,Centre-Avia
1710,Centro De Helicopteros Corporativos
1711,Centro de Formacion Aeronautica de Canarias
1712,Centurion Air Cargo
1713,Century Aviation
1714,Century Aviation International
1715,Certified Air Dispatch
1716,Cetraca Aviation Service
1717,Chabahar Airlines
1718,Chalair Aviation
1719,Chalk's Ocean Airways
1720,Challenge Air Transport
1721,Challenge Aviation
1722,Challenge International Airlines
1723,AC Challenge Aero
1724,Champagne Airlines
1725,Champion Air
1726,Chanchangi Airlines
1727,Changan Airlines
1728,Channel Island Aviation
1729,Chantilly Air
1730,Chaparral Airlines
1731,Chari Aviation Services
1732,Charlan Air Charter
1733,Charlie Hammonds Flying Service
1734,Charlotte Air National Guard
1735,Charter Air
1736,Chartright Air
1737,Chautauqua Airlines
1738,Cheboksary Airenterprise JSC
1739,Chemech Aviation
1740,Cherline
1741,Chernomor-Avia
1742,Cherokee Express
1743,Cherry Air
1744,Chesapeake Air Service
1745,Chevron U.S.A
1746,Cheyenne Airways
1747,Chicago Air
1748,Chicago Express
1749,Chief Rat Flight Services
1750,Chilchota Taxi Aereo
1751,Chilcotin Caribou Aviation
1752,Chilliwack Aviation
1753,Chim-Nir Aviation
1754,China Airlines
1755,China Cargo Airlines
1756,China Eastern Airlines
1757,China Express Airlines
1758,China Flying Dragon Aviation
1759,China General Aviation Corporation
1760,China National Aviation Corporation
1761,China Northern Airlines
1762,China Northwest Airlines
1763,China Ocean Helicopter Corporation
1764,China Postal Airlines
1765,China Southern Airlines
1766,China Southwest Airlines
1767,China United Airlines
1768,China Xinhua Airlines
1769,Yunnan Airlines
1770,Chinguetti Airlines
1771,Chipola Aviation
1772,Chippewa Air Commuter
1773,Chitaavia
1774,Christman Air System
1775,Christophorus Flugrettungsverein
1776,Chrome Air Services
1777,Church Aircraft
1778,Cielos Airlines
1779,Cimber Air
1780,Cirrus
1781,Cirrus Air
1782,Cirrus Airlines
1783,Cirrus Middle East
1784,Citationshares
1785,Citibank
1786,Citic General Aviation
1787,City Airline
1788,City Connexion Airlines
1789,City of Bangor
1790,CityJet
1791,Cityair (Chester) Limited
1792,Cityfly
1793,BA CityFlyer
1794,Cityline Hungary
1795,Citylink Airlines
1796,Civair Airways
1797,Civil Air Patrol South Carolina Wing
1798,Civil Air Transport
1799,Civil Aviation Authority
1800,Civil Aviation Authority of New Zealand
1801,Civil Aviation Inspectorate of the Czech Republic
1802,Claessens International Limited
1803,Clark Aviation
1804,Clasair
1805,Clay Lacy Aviation
1806,Click Airways
1807,Cloud 9 Air Charters
1808,Clowes Estates Limited
1809,Club 328
1810,Club Air
1811,Coast Air
1812,Coastal Air
1813,Coastal Air Transport
1814,Coastal Airways
1815,Coastal Travels
1816,Cohlmia Aviation
1817,Colaereos
1818,Colemill Enterprises
1819,Colgan Air
1820,Colibri Aviation
1821,Colt International
1822,Columbia Airlines
1823,Columbia Helicopters
1824,Columbus Air Transport
1825,Colvin Aviation
1826,Comair
1827,Comair
1828,Comed Group
1829,Comeravia
1830,Comercial Aerea
1831,Comet Airlines
1832,Comfort Air
1833,Comlux Aviation
1834,Commair Aviation
1835,Commandement Du Transport Aerien Militaire Francais
1836,Commander Air Charter
1837,Commander Mexicana
1838,Commercial Aviation
1839,Commodore Aviation
1840,Commonwealth Jet Service
1841,CommutAir
1842,Comores Airlines
1843,Compagnia Generale Ripreseaeree
1844,Compagnie Aerienne du Mali
1845,Compagnie Mauritanienne Des Transports
1846,Compagnie de Bauxites de Guinee
1847,Compania Aerea de Valencia
1848,Compania Aerotecnicas Fotograficas
1849,Compania Boliviana de Transporte Aereo Privado Aerosur
1850,Compania De Actividades Y Servicios De Aviacion
1851,Compania Ejecutiva
1852,Compania Helicopteros Del Sureste
1853,Compania Mexicana De Aeroplanos
1854,Compania Mexicargo
1855,Compania Transportes Aereos Del Sur
1856,Compania de Servicios Aereos Tavisa
1857,Company Flight
1858,Compass Airlines
1859,Compass International Airways
1860,Compuflight Operations Service
1861,Compuserve Incorporated
1862,Conair Aviation
1863,Concordavia
1864,Condor Aero Services
1865,Condor
1866,Condor Flugdienst
1867,Confort Air
1868,Congo Air
1869,Congressional Air
1870,Conifair Aviation
1871,Connectair Charters
1872,Conquest Airlines
1873,Conroe Aviation Services
1874,Consorcio Aviaxsa
1875,Consorcio Helitec
1876,Constanta Airline
1877,Contact Air
1878,Contel ASC
1879,Continental Airlines
1880,Continental Airways
1881,Continental Express
1882,Continental Micronesia
1883,Continental Oil
1884,Conviasa
1885,Cook Inlet Aviation
1886,Cooper Aerial Surveys
1887,Copa Airlines
1888,Copenhagen Airtaxi
1889,Copper State Air Service
1890,Copterline
1891,Coptrade Air Transport
1892,Corendon Airlines
1893,Coronado Aerolineas
1894,Corpac Canada
1895,Corporacion Aereo Cencor
1896,Corporacion Aeroangeles
1897,Corporacion Paraguaya De Aeronautica
1898,Corporate Air
1899,Corporate Air
1900,Corporate Aircraft Company
1901,Corporate Airlink
1902,Corporate Aviation Services
1903,Corporate Flight International
1904,Corporate Flight Management
1905,Corporate Jets
1906,Corsairfly
1907,Corse-Mediterranee
1908,Cosmic Air
1909,Cougar Helicopters
1910,Coulson Flying Service
1911,Country Connection Airlines
1912,Country International Airlines
1913,Courier Services
1914,Court Helicopters
1915,Coval Air
1916,Cowi
1917,Coyne Aviation
1918,Cranfield University
1919,Cree Airways
1920,Crelam
1921,Crest Aviation
1922,Crimea Universal Avia
1923,Croatia Airlines
1924,Croatian Air Force
1925,Cross Aviation
1926,Crossair Europe
1927,Crow Executive Air
1928,Crown Air Systems
1929,Crown Airways
1930,Crownair
1931,Cruiser Linhas Aereas
1932,Cryderman Air Service
1933,Crystal Shamrock
1934,Cubana de Aviación
1935,Cumberland Airways (Nicholson Air Service)
1936,Custom Air Transport
1937,Cygnus Air
1938,Cyprair Tours
1939,Cypress Airlines
1940,Cyprus Airways
1941,Cyprus Turkish Airlines
1942,Czech Air Force
1943,Czech Air Handling
1944,Czech Airlines
1945,Czech Government Flying Service
1946,D & D Aviation
1947,D&K Aviation
1948,DAP Helicopteros
1949,DFS UK Limited
1950,DAS Air Cargo
1951,DAS Airlines
1952,DAT Danish Air Transport
1953,DAT Enterprise Limited
1954,DERA Boscombe Down
1955,DESNA
1956,DETA Air
1957,DGO Jet
1958,DHL Aero Expreso
1959,DHL Air
1960,DHL Aviation
1961,DHL International
1962,DHL de Guatemala
1963,DSWA
1964,Daallo Airlines
1965,Dagestan Airlines
1966,Dahla Airlines
1967,Daimler Chrysler Aviation
1968,Daimler-Chrysler
1969,Daka
1970,Dala Air Services
1971,Dalavia
1972,Dallas Express Airlines
1973,Damascene Airways
1974,Danbury Airways
1975,Dancopter
1976,Danish Air Force
1977,Danish Army
1978,Danish Navy
1979,Danu Oro Transportas
1980,Darta
1981,Darwin Airline
1982,Dasab Airlines
1983,Dash Air Charter
1984,Dash Aviation
1985,Dasnair
1986,Dassault Aviation
1987,Dassault Falcon Jet Corporation
1988,Dassault Falcon Service
1989,Data International
1990,Date Transformation Corp
1991,Dauair
1992,David Crawshaw Consultants Limited
1993,Dawn Air
1994,DayJet
1995,Daya Aviation
1996,De Havilland
1997,Deadalos Flugtbetriebs
1998,Decatur Aviation
1999,Deccan Aviation
2000,Deccan Aviation (Lanka)
2001,Deer Jet
2002,Deere and Company
2003,Delaware Skyways
2004,Delta Aerotaxi
2005,Delta Air Charter
2006,Delta Air Elite
2007,Delta Air Lines
2008,Delta Engineering Aviation
2009,Delta Express International
2010,Delta State University
2011,Denim Air
2012,Denver Express
2013,Denver Jet
2014,Departmento De Agricultura De La Generalitat De Cataluna
2015,Deraya Air Taxi
2016,Des R Cargo Express
2017,Desarrollo Milaz
2018,Destiny Air Services
2019,Deutsche Bahn
2020,Deutsche Rettungsflugwacht
2021,Deutsches Zentrum fur Luft-und Raumfahrt EV
2022,Di Air
2023,Diamond Aviation
2024,Didier Rousset Buy
2025,Digital Equipment Corporation
2026,Dinar
2027,Diplomatic Freight Services
2028,Direccion General de Aviacion Civil y Telecomunicasciones
2029,Direct Air
2030,Direct Air trading as Midway Connection
2031,Direct Flight
2032,Sky Express
2033,Dirgantara Air Service
2034,Discover Air
2035,Discovery Airways
2036,Dispatch Services
2037,Dix Aviation
2038,Dixie Airways
2039,Djibouti Airlines
2040,Dniproavia
2041,Flying Dolphin Airlines
2042,Dolphin Express Airlines
2043,Dome Petroleum
2044,Dominguez Toledo (Grupo Mayoral)
2045,Dominicana de Aviaci
2046,Domodedovo Airlines
2047,Don Avia
2048,Donair Flying Club
2049,DonbassAero
2050,Dorado Air
2051,Dornier
2052,Dornier Aviation Nigeria
2053,Dos Mundos
2054,Dragonair
2055,Dreamcatcher Airways
2056,Druk Air
2057,Drummond Island Air
2058,Dubai Airwing
2059,Dubrovnik Air
2060,Ducair
2061,Duchess of Britany (Jersey) Limited
2062,UK Royal/HRH Duke of York
2063,Dun'Air
2064,Duncan Aviation
2065,Dunyaya Bakis Hava Tasimaciligi
2066,Duo Airways
2067,Durango Jet
2068,Dutch Antilles Express
2069,Dutch Caribbean Express
2070,Dutchbird
2071,Dwyer Aircraft Services
2072,Dynair Services
2073,Dynamair Aviation
2074,Dynamic Air
2075,dba
2076,E H Darby Aviation
2077,Electronic Data Systems
2078,Electronic Data Systems
2079,EAA Escola De Aviacao Aerocondor
2080,Executive Airlines Services
2081,EFAOS- Agencia De Viagens e Turismo
2082,EFD Eisele Flugdienst
2083,EFS-Flugservice
2084,EIS Aircraft
2085,EPAG Groupe Air France
2086,ESI Eliservizi Italiani
2087,EU Airways
2088,EUjet
2089,EVA Air
2090,Eagle Aero
2091,Eagle Air
2092,Eagle Air
2093,Eagle Air Company
2094,Eagle Air Iceland
2095,Eagle Aviation
2096,Eagle Aviation
2097,Eagle Aviation France
2098,Eagle International
2099,Eagle Jet Charter
2100,Eaglemed (Ballard Aviation)
2101,Earth Airlines Services
2102,East African
2103,East African Safari Air
2104,East African Safari Air Express
2105,East Asia Airlines
2106,East Coast Airways
2107,East Coast Jets
2108,East Hampton Aire
2109,East Kansas City Aviation
2110,East Midlands Helicopters
2111,East Star Airlines
2112,East-West Airlines
2113,Eastern Air
2114,Eastern Air Executive
2115,Eastern Airways
2116,Eastern Australia Airlines
2117,Eastern Carolina Aviation
2118,Eastern Executive Air Charter
2119,Eastern Express
2120,Eastern Metro Express
2121,Eastern Pacific Aviation
2122,Eastern Sky Jets
2123,Eastland Air
2124,Eastwind Airlines
2125,Easy Link Aviation Services
2126,Eckles Aircraft
2127,Eclipse Aviation
2128,Eco Air
2129,Ecoair
2130,Ecomex Air Cargo
2131,Ecotour
2132,Ecoturistica de Xcalak
2133,Ecuatoguineana De Aviacion (EGA)
2134,Ecuatorial Cargo
2135,Ecuavia
2136,Edelweiss Air
2137,Edgartown Air
2138,Edinburgh Air Charter
2139,Edwards Jet Center of Montana
2140,Efata Papua Airlines
2141,Egyptair
2142,Egyptair Cargo
2143,Egyptian Air Force
2144,Egyptian Aviation
2145,Egyptian Aviation Company
2146,Ei Air Exports
2147,Eirjet
2148,El Al Israel Airlines
2149,El Caminante Taxi Aereo
2150,El Quilada International Aviation
2151,El Sal Air
2152,El Sol De America
2153,El-Buraq Air Transport
2154,Elan Express
2155,Elbe Air Transport
2156,Elbrus-Avia Air Enterprise
2157,Eldinder Aviation
2158,Elicar
2159,Elidolomiti
2160,Elieuro
2161,Elifriulia
2162,Elilario Italia
2163,Elilombarda
2164,Elimediterranea
2165,Elios
2166,Elipiu'
2167,Elisra Airlines
2168,Elite Air
2169,Elite Jets
2170,Elitellina
2171,Elliott Aviation
2172,Elmagal Aviation Services
2173,Elrom Aviation and Investments
2174,Embassy Airlines
2175,Embassy Freight Company
2176,Empresa Brasileira De Aeronautica
2177,Embry-Riddle Aeronautical University
2178,Emerald Airways
2179,Emery Worldwide Airlines
2180,Emetebe
2181,Emirates
2182,Emoyeni Air Charter
2183,Empire Air Service
2184,Empire Airlines
2185,Empire Aviation Services
2186,Empire Test Pilots' School
2187,Empresa (Aero Uruguay)
2188,Empresa Aero-Servicios Parrague
2189,Empresa Aerocaribbean
2190,Empresa Aviacion Interamericana
2191,Empresa Ecuatoriana De Aviacion
2192,Empresa Nacional De Servicios Aereos
2193,Empresa Venezolana
2194,Empresa de Aviacion Aerogaviota
2195,Empressa Brasileira de Infra-Estrutura Aeroportuaria-Infraero
2196,Endecots
2197,Enimex
2198,Enkor JSC
2199,Enrique Gleisner Vivanco
2200,Ensenada Vuelos Especiales
2201,Entergy Services
2202,Enterprise World Airways
2203,Eos Airlines
2204,Equaflight Service
2205,Equatair Air Services (Zambia)
2206,Equatorial Airlines
2207,Era Helicopters
2208,Eram Air
2209,Erfoto
2210,Erie Airways
2211,Eritrean Airlines
2212,Escuela De Pilotos Are Aviacion
2213,Espace Aviation Services
2214,Esso Resources Canada
2215,Estafeta Carga Aerea
2216,Estonian Air
2217,Estrellas Del Aire
2218,Ethiopian Airlines
2219,Eti 2000
2220,Etihad Airways
2221,Etram Air Wing
2222,Euraviation
2223,Euro Continental AIE
2224,Euro Exec Express
2225,Euro Sun
2226,Euro-Asia Air
2227,Euro-Asia Air International
2228,EuroAtlantic Airways
2229,EuroJet Aviation
2230,Euroair
2231,Euroamerican Air
2232,Euroceltic Airways
2233,Eurocontrol
2234,Eurocopter
2235,Eurocypria Airlines
2236,Eurofly
2237,Eurofly Service
2238,Euroguineana de Aviacion
2239,Eurojet Italia
2240,Eurojet Limited
2241,Eurojet Romania
2242,Eurojet Servis
2243,Eurolot
2244,Euromanx Airways
2245,Europe Air Lines
2246,Europe Airpost
2247,European 2000 Airlines
2248,European Aeronautical Group UK
2249,European Air Express
2250,European Air Transport
2251,European Aviation Air Charter
2252,European Business Jets
2253,European Coastal Airlines
2254,European Executive
2255,European Executive Express
2256,Eurosense
2257,Euroskylink
2258,Eurowings
2259,Evergreen International Airlines
2260,Everts Air Alaska/Everts Air Cargo
2261,Examiner Training Agency
2262,Excel Airways
2263,Excel Charter
2264,Excellent Air
2265,Execair Aviation
2266,Execujet Charter
2267,Execujet Middle East
2268,Execujet Scandinavia
2269,Executive Aerospace
2270,Executive Air
2271,Executive Air Charter
2272,Executive Air Fleet
2273,Executive Aircraft Charter and Charter Services
2274,Executive Aircraft Services
2275,Executive Airlines
2276,Executive Airlines
2277,Executive Aviation Services
2278,Executive Flight
2279,Executive Flight Operations Ontario Government
2280,Executive Jet Charter
2281,Executive Jet Management
2282,Executive Turbine Aviation
2283,Eximflight
2284,Exin
2285,Expertos En Carga
2286,Expo Aviation
2287,Express Air
2288,Express International Cargo
2289,Express Line Aircompany
2290,Express Net Airlines
2291,Express One International
2292,Express Tours
2293,ExpressJet
2294,Exxavia Limited
2295,easyJet
2296,NetJets
2297,F.S. Air Service
2298,FAI Airservice
2299,FINFO Flight Inspection Aircraft
2300,FLM Aviation Mohrdieck
2301,FLTPLAN
2302,FLowair Aviation
2303,FMG Verkehrsfliegerschule Flughafen Paderborn-Lippstadt
2304,FR Aviation
2305,FSB Flugservice & Development
2306,FSH Luftfahrtunternehmen
2307,Fab Air
2308,Facts Air
2309,Fair Aviation
2310,Fair Wind Air Charter
2311,Fairlines
2312,Fairoaks Flight Centre
2313,Fairways Corporation
2314,Falcon Air
2315,Falcon Air
2316,Falcon Air Express
2317,Falcon Airline
2318,Falcon Aviation
2319,Falcon Aviation Services
2320,Falcon Jet Centre
2321,Falwell Aviation
2322,Far Eastern Air Transport
2323,Farmingdale State University
2324,Farnair Hungary
2325,Farnair Netherlands
2326,Farnair Switzerland
2327,Farnas Aviation Services
2328,Faroecopter
2329,Faroejet
2330,Farwest Airlines
2331,Faso Airways
2332,Fast Helicopters
2333,Fayban Air Services
2334,Fayetteville Flying Service and Scheduled Skyways System
2335,Federal Air
2336,Federal Airlines
